PDE6A,0
PHGDH,0
PHF8,0
PHF6,0
PHF3,0
PHF21A,0
PHF2,0
PHEX,0
PHC2,0
PHC1,0
PGR,0
PGM3,0
PGM2L1,0
PGM1,0
PGLYRP3,0
PGLYRP2,0
PGK1,0
PGBD5,0
PGBD1,0
PGAP3,0
PGAP2,0
PGAP1,0
PGAM5,0
PGAM2,0
PFN1,0
PFKM,0
PHIP,0
PHKA1,0
PHKA2,0
PIDD1,0
PIGL,0
PIGK,0
PIGH,0
PIGG,0
PIGF,0
PIGC,0
PIGB,0
PIGA,0
PPID,0
PIEZO2,0
PIEZO1,0
PIAS3,0
PHKB,0
PIAS2,0
PI4KA,0
PHYH,0
PHRF1,0
PHPT1,0
PHOX2B,0
PHLPP2,0
PHLPP1,0
PHLDB3,0
PHLDB2,0
PHKG2,0
PFKL,0
PFAS,0
PEX7,0
PDHA1,0
PDSS2,0
PDSS1,0
PDPR,0
PDPN,0
PDLIM5,0
PDLIM3,0
PDK4,0
PDK3,0
PDIA4,0
PDHX,0
PDHB,0
PDGFRL,0
PDXK,0
PDGFRB,0
PDGFRA,0
PDGFC,0
PDGFB,0
PDF,0
PDE9A,0
PDE8B,0
PDE7B,0
PDE6D,0
PDE6C,0
PDE6B,0
PDXDC1,0
PDYN,0
PEX6,0
PEX1,0
PEX5,0
PEX3,0
PEX26,0
PEX2,0
PEX19,0
PEX16,0
PEX14,0
PEX13,0
PEX12,0
PEX11B,0
PEX10,0
PET100,0
PDZD2,0
PER3,0
PER2,0
PER1,0
PEPD,0
PENK,0
PEMT,0
PEG3,0
PEBP1,0
PEAR1,0
PDZK1,0
PDZD7,0
PPIB,0
PPP1R12C,0
PPL,0
RBBP6,0
RDH11,0
RD3,0
RCVRN,0
RCN1,0
RCL1,0
RCBTB1,0
RC3H1,0
RBPJL,0
RBPJ,0
RBP3,0
RBP1,0
RBMXL2,0
RBM6,0
RBM48,0
RBM38,0
RBM28,0
RBM26,0
RBM20,0
RBM12,0
RBM10,0
RBL2,0
RBL1,0
RBFOX3,0
RBFOX2,0
RBFOX1,0
RDH12,0
RDH16,0
RDH5,0
RELA,0
RETREG1,0
REST,0
RESF1,0
RERE,0
REPS1,0
RENBP,0
REN,0
REM2,0
RELN,0
RELL1,0
RELB,0
REL,0
RDH8,0
REG4,0
REG3G,0
REEP6,0
REEP3,0
REEP2,0
REEP1,0
RECQL5,0
RECQL4,0
RECQL,0
REC114,0
RDX,0
RBBP8,0
RB1CC1,0
REV1,0
RB1,0
RALA,0
RAI2,0
RAI14,0
RAI1,0
RAG2,0
RAF1,0
RAD54L,0
RAD54B,0
RAD52,0
RAD51D,0
RAD51C,0
RAD51B,0
RAD51AP1,0
RAD51,0
RAD50,0
RAD21L1,0
RAD21,0
RAC3,0
RAC2,0
RAC1,0
RABL6,0
RAB7A,0
RAB40AL,0
RAB3GAP2,0
RAB3GAP1,0
RALBP1,0
RALGAPA1,0
RALGDS,0
RASA4,0
RAX2,0
RAX,0
RASSF8,0
RASSF7,0
RASSF6,0
RASSF4,0
RASGRP2,0
RASGRP1,0
RASGRF1,0
RASAL3,0
RASAL1,0
RASA2,0
RALY,0
RASA1,0
RARS2,0
RARG,0
RARB,0
RAPSN,0
RAPGEF4,0
RAPGEF3,0
RAP1GAP2,0
RANGAP1,0
RANBP3,0
RANBP2,0
RETSAT,0
REV3L,0
RAB28,0
RNASEH2A,0
RNF43,0
RNF34,0
RNF31,0
RNF220,0
RNF216,0
RNF213,0
RNF212,0
RNF207,0
RNF170,0
RNF17,0
RNF168,0
RNF167,0
RNF157,0
RNF135,0
RNF13,0
RNF128,0
RNF126,0
RNF125,0
RNF123,0
RNF113A,0
RNF111,0
RNF10,0
RNASET2,0
RNASEL,0
RNASEH2C,0
RNF6,0
RNLS,0
RNPEP,0
RORB,0
RPGRIP1,0
RPGR,0
RPE65,0
RPAP1,0
RPAIN,0
RP9,0
RP2,0
RP1L1,0
RP1,0
ROS1,0
RORC,0
RORA,0
ROBO1,0
ROR2,0
ROR1,0
ROPN1,0
ROMO1,0
ROM1,0
ROGDI,0
ROCK2,0
ROCK1,0
ROBO4,0
ROBO3,0
ROBO2,0
RNASEH2B,0
RNASEH1,0
REXO1,0
RNASE2,0
RHBDF2,0
RHBDF1,0
RHAG,0
RGS9BP,0
RGS9,0
RGS6,0
RGS3,0
RGR,0
RGPD8,0
RGN,0
RFXAP,0
RFXANK,0
RFX8,0
RFX7,0
RFX6,0
RFX5,0
RFX4,0
RFX3,0
RFX1,0
RFWD3,0
RFT1,0
RFFL,0
RFC2,0
RFC1,0
REXO4,0
RHCE,0
RHNO1,0
RHO,0
RIPK2,0
RMND1,0
RMI1,0
RLN3,0
RLN2,0
RLIM,0
RLF,0
RLBP1,0
RIT1,0
RIPPLY1,0
RIPOR2,0
RIPK4,0
RIPK1,0
RHOA,0
RIOX1,0
RINT1,0
RIN2,0
RIN1,0
RIMS2,0
RIMS1,0
RIGI,0
RIF1,0
RHPN2,0
RHOT2,0
RHOBTB2,0
RAB33B,0
RAB27A,0
PPM1D,0
PRKAR1A,0
PROP1,0
PROM1,0
PROKR2,0
PROK2,0
PRODH,0
PROCA1,0
PROC,0
PRNP,0
PRND,0
PRMT7,0
PRMT3,0
PRM3,0
PRM2,0
PRKRA,0
PRKN,0
PRKG1,0
PRKDC,0
PRKD2,0
PRKD1,0
PRKCZ,0
PRKCSH,0
PRKCQ,0
PRKCG,0
PRKCE,0
PRKCD,0
PROS1,0
PROSER1,0
PROSER2,0
PRR5L,0
PRSS56,0
PRSS54,0
PRSS50,0
PRSS38,0
PRSS36,0
PRSS3,0
PRSS12,0
PRSS1,0
PRRX1,0
PRRT2,0
PRRC2B,0
PRR14L,0
PROX2,0
PRR12,0
PRPS1,0
PRPH2,0
PRPH,0
PRPF8,0
PRPF6,0
PRPF4,0
PRPF38B,0
PRPF31,0
PRPF3,0
PROZ,0
PRKAR1B,0
PRKAG2,0
PRTG,0
PRKACG,0
PQBP1,0
PPT1,0
PPP6R1,0
PPP3CA,0
PPP2R5D,0
PPP2R5C,0
PPP2R5B,0
PPP2R1A,0
PPP2CA,0
PPP1R9B,0
PPP1R9A,0
PPP1R3A,0
PPP1R36,0
PPP1R21,0
PPP1R1B,0
PPP1R15B,0
PPP1R13B,0
P4HA2,0
PPP1R12A,0
PPP1CB,0
PPOX,0
PPM1K,0
PPM1J,0
PPM1H,0
PPM1F,0
PRAC1,0
PRAC2,0
PRAM1,0
PRDM9,0
PRKACA,0
PRIMPOL,0
PRIM1,0
PRICKLE1,0
PRH1,0
PRG4,0
PRF1,0
PREX2,0
PREX1,0
PREPL,0
PRDX4,0
PRDM8,0
PRAME,0
PRDM5,0
PRDM2,0
PRDM16,0
PRDM15,0
PRDM13,0
PRDM12,0
PRDM10,0
PRCD,0
PRB4,0
PRAMEF2,0
PRAMEF1,0
PRSS8,0
PRTN3,0
RAB23,0
PTPN12,0
PUS7,0
PUS3,0
PUS1,0
PURA,0
PUM3,0
PUM1,0
PUF60,0
PTX3,0
PTTG1IP,0
PTS,0
PTRH2,0
PTPRT,0
PTPRQ,0
PTPRO,0
PTPRN2,0
PTPRM,0
PTPRK,0
PTPRJ,0
PTPRF,0
PTPRD,0
PTPRC,0
PTPN23,0
PTPN22,0
PTPN2,0
PTPN14,0
PVALB,0
PWWP3A,0
PWWP3B,0
QDPR,0
RAB1A,0
RAB18,0
RAB11FIP5,0
RAB11FIP1,0
RAB11B,0
RAB11A,0
QSOX1,0
QRSL1,0
QRICH1,0
QRFP,0
QPCTL,0
QARS1,0
PXDN,0
PZP,0
PYY,0
PYROXD1,0
PYGM,0
PYGL,0
PYGB,0
PYCR2,0
PYCR1,0
PXMP2,0
PXK,0
PXDNL,0
PTPN13,0
PTPN11,0
PRUNE1,0
PTPA,0
PSPH,0
PSMG2,0
PSMG1,0
PSMF1,0
PSMD10,0
PSMC5,0
PSMC3IP,0
PSMB9,0
PSMB8,0
PSMB4,0
PSMB11,0
PSIP1,0
PSG9,0
PSG7,0
PSG6,0
PSG4,0
PSG2,0
PSEN2,0
PSEN1,0
PSD3,0
PSD,0
PSAT1,0
PSAP,0
PRX,0
PRUNE2,0
PSTPIP1,0
PTAFR,0
PTBP1,0
PTGER4,0
PTK7,0
PTK6,0
PTK2B,0
PTH1R,0
PTGS1,0
PTGIS,0
PTGIR,0
PTGFRN,0
PTGFR,0
PTGES2,0
PTGES,0
PTGER2,0
PTCD1,0
PTGDR,0
PTF1A,0
PTER,0
PTEN,0
PTDSS1,0
PTCRA,0
PTCHD3,0
PTCHD1,0
PTCH2,0
PTCH1,0
PTCD3,0
P4HB,0
OXTR,0
P3H2,0
MOCS2,0
MRAP,0
MPZL3,0
MPZ,0
MPV17L2,0
MPV17,0
MPP7,0
MPO,0
MPLKIP,0
MPL,0
MPIG6B,0
MPI,0
MPHOSPH6,0
MPHOSPH10,0
MPEG1,0
MPDZ,0
MPDU1,0
MPC1,0
MOV10L1,0
MORN3,0
MORC2,0
MORC1,0
MOK,0
MOGS,0
MOGAT2,0
MOGAT1,0
MRAP2,0
MRAS,0
MRC2,0
MRPS16,0
MS4A4A,0
MS4A2,0
MRTFB,0
MRTFA,0
MRPS7,0
MRPS35,0
MRPS34,0
MRPS27,0
MRPS23,0
MRPS22,0
MRPS2,0
MRPS14,0
MRE11,0
MRPL49,0
MRPL44,0
MRPL40,0
MRPL3,0
MRPL21,0
MRPL12,0
MRM1,0
MRI1,0
MRGPRX4,0
MRGPRX3,0
MRGPRX1,0
MOCS3,0
MOCS1,0
MSH3,0
MOCOS,0
MLX,0
MLPH,0
MLLT1,0
MLKL,0
MLIP,0
MLH3,0
MLH1,0
MLF1,0
MLC1,0
MKX,0
MKS1,0
MKRN3,0
MKKS,0
MKI67,0
MITF,0
MISP,0
MIS18BP1,0
MIPEP,0
MIP,0
MIOX,0
MINK1,0
MIIP,0
MIEF1,0
MID2,0
MID1,0
MLXIPL,0
MLYCD,0
MMAA,0
MMP26,0
MNX1,0
MNS1,0
MNAT1,0
MN1,0
MMUT,0
MMS19,0
MMRN1,0
MMP9,0
MMP8,0
MMP7,0
MMP3,0
MMP20,0
MMAB,0
MMP2,0
MMP19,0
MMP17,0
MMP14,0
MMP13,0
MMP10,0
MMP1,0
MMEL1,0
MME,0
MMADHC,0
MMACHC,0
MSH2,0
MSH4,0
P3H1,0
MXRA5,0
MYLIP,0
MYL4,0
MYL3,0
MYL2,0
MYL1,0
MYH9,0
MYH8,0
MYH7B,0
MYH6,0
MYH4,0
MYH3,0
MYH2,0
MYH15,0
MYH14,0
MYH11,0
MYF6,0
MYD88,0
MYCN,0
MYCBP2,0
MYC,0
MYBPHL,0
MYBPH,0
MYBPC3,0
MYBPC1,0
MYBL2,0
MYLK,0
MYLK2,0
MYLK3,0
MYO3B,0
MYOF,0
MYOCD,0
MYOC,0
MYO9B,0
MYO9A,0
MYO7B,0
MYO7A,0
MYO6,0
MYO5C,0
MYO5B,0
MYO5A,0
MYO3A,0
MYMK,0
MYO1H,0
MYO1F,0
MYO1E,0
MYO1D,0
MYO1C,0
MYO1B,0
MYO1A,0
MYO18B,0
MYO18A,0
MYO16,0
MYO10,0
MYBBP1A,0
MX1,0
MSH5,0
MVP,0
MTIF3,0
MTHFR,0
MTHFD1,0
MTFMT,0
MTF1,0
MTERF2,0
MTERF1,0
MTDH,0
MTCL2,0
MTCL1,0
MTBP,0
MTARC1,0
MTAP,0
MTA1,0
MSX2,0
MSX1,0
MSTN,0
MST1R,0
MST1,0
MSRB3,0
MSN,0
MSMO1,0
MSLN,0
MSL3,0
MSH6,0
MTM1,0
MTMR14,0
MTMR2,0
MUC15,0
MVK,0
MVD,0
MUTYH,0
MUSK,0
MUS81,0
MUL1,0
MUC7,0
MUC5B,0
MUC4,0
MUC17,0
MUC16,0
MUC12,0
MTMR9,0
MTUS1,0
MTTP,0
MTSS2,0
MTRR,0
MTRFR,0
MTRF1,0
MTR,0
MTPAP,0
MTOR,0
MTO1,0
MTNR1A,0
MICU1,0
MICALL2,0
MICAL3,0
MAGED2,0
MAP2K3,0
MAP2K2,0
MAP2K1,0
MAP2,0
MAP1B,0
MAP1A,0
MAP10,0
MAOA,0
MANBA,0
MAN2B2,0
MAN2B1,0
MAN2A2,0
MAN1C1,0
MAN1B1,0
MAMLD1,0
MAML2,0
MAML1,0
MAMDC2,0
MALT1,0
MALRD1,0
MAK,0
MAGT1,0
MAGI2,0
MAGI1,0
MAGEL2,0
MAP3K1,0
MAP3K12,0
MAP3K14,0
MAPK8IP3,0
MAST1,0
