col,n,mean,std,mn,mx,q50,miss,nuniq,is_bin,prev,in01,has_neg,skew,lgroup
allofus250k__gvs_all_ac,48084,18268.295857249814,65402.94455617039,1.0,490788.0,528.0,0.2423301766383562,13582,False,,False,False,4.9049357152728765,OTHER
allofus250k__gvs_all_an,48084,489001.2701522336,21153.741047667376,504.0,490788.0,490770.0,0.2423301766383562,2049,False,,False,False,-16.733351530124928,OTHER
allofus250k__gvs_all_af,48084,0.037511970052408285,0.13385281754531905,2e-06,1.0,0.001082,0.2423301766383562,15773,False,,True,False,4.8793740889412565,OTHER
allofus250k__gvs_max_ac,48084,4675.34863988021,18641.766803810515,1.0,256783.0,147.0,0.2423301766383562,10152,False,,False,False,7.967847961150429,OTHER
allofus250k__gvs_max_an,48084,105936.88016803926,92164.42543191672,2.0,256816.0,107884.0,0.2423301766383562,1843,False,,False,False,0.6115557342645536,OTHER
allofus250k__gvs_max_af,48084,0.06046748440229598,0.16658298947848107,4e-06,1.0,0.005089,0.2423301766383562,19286,False,,True,False,3.9412637876837007,OTHER
allofus250k__gvs_afr_ac,48084,4519.801909158972,14742.310624815163,0.0,107896.0,54.0,0.2423301766383562,10283,False,,False,False,4.822941381832999,OTHER
allofus250k__gvs_afr_an,48084,107491.30430080692,4649.606796029421,54.0,107896.0,107892.0,0.2423301766383562,1242,False,,False,False,-16.391159016296427,OTHER
allofus250k__gvs_afr_af,48084,0.04220253121620497,0.13722835069181236,0.0,1.0,0.00051,0.2423301766383562,14484,False,,True,False,4.795721822847807,OTHER
allofus250k__gvs_amr_ac,48084,2918.873367440313,10828.898401734805,0.0,79968.0,45.0,0.2423301766383562,6936,False,,False,False,4.9029374802623025,OTHER
allofus250k__gvs_amr_an,48084,79679.41481573912,3455.582017615383,174.0,79968.0,79966.0,0.2423301766383562,1055,False,,False,False,-16.872338134787405,OTHER
allofus250k__gvs_amr_af,48084,0.03678975657183263,0.13602629676131592,0.0,1.0,0.000575,0.2423301766383562,9679,False,,True,False,4.876665006939548,OTHER
allofus250k__gvs_eas_ac,48084,384.19709258797104,1534.6549661511024,0.0,10752.0,0.0,0.2423301766383562,3533,False,,False,False,4.9086472726881,OTHER
allofus250k__gvs_eas_an,48084,10713.118001830131,471.04828335721845,2.0,10752.0,10752.0,0.2423301766383562,616,False,,False,False,-16.926738155568188,OTHER
allofus250k__gvs_eas_af,48084,0.035950162486481994,0.14321819399560548,0.0,1.0,0.0,0.2423301766383562,4878,False,,True,False,4.889158961293033,OTHER
allofus250k__gvs_eur_ac,48084,9142.600927543466,35106.2473589069,0.0,256816.0,21.0,0.2423301766383562,8938,False,,False,False,4.933118349702596,OTHER
allofus250k__gvs_eur_an,48084,255889.99480076533,11198.770118849538,196.0,256816.0,256806.0,0.2423301766383562,1549,False,,False,False,-16.878311320703485,OTHER
allofus250k__gvs_eur_af,48084,0.035844547250644704,0.13723297736341605,0.0,1.0,8.2e-05,0.2423301766383562,10420,False,,True,False,4.911416122522031,OTHER
allofus250k__gvs_mid_ac,48084,28.393020547375425,106.60697617944376,0.0,786.0,0.0,0.2423301766383562,759,False,,False,False,4.921265162802833,OTHER
allofus250k__gvs_mid_an,48084,783.1356792280176,34.26162592549139,0.0,786.0,786.0,0.2423301766383562,239,False,,False,False,-16.729324361744027,OTHER
allofus250k__gvs_mid_af,48083,0.036396744483497286,0.13619701246956806,0.0,1.0,0.0,0.24234593385122039,1331,False,,True,False,4.895592807142729,OTHER
allofus250k__gvs_oth_ac,48084,1108.7246069378587,3992.6791769265724,0.0,29918.0,34.0,0.2423301766383562,5304,False,,False,False,4.906832314951299,OTHER
allofus250k__gvs_oth_an,48084,29809.471300224606,1292.6124352614966,24.0,29918.0,29918.0,0.2423301766383562,830,False,,False,False,-16.71920722942273,OTHER
allofus250k__gvs_oth_af,48084,0.03734795986190833,0.1340409557691254,0.0,1.0,0.001136,0.2423301766383562,8674,False,,True,False,4.881034826297532,OTHER
allofus250k__gvs_sas_ac,48084,165.70493303385743,634.7474326523406,0.0,4652.0,0.0,0.2423301766383562,2571,False,,False,False,4.903294953486748,OTHER
allofus250k__gvs_sas_an,48084,4634.831253639464,201.80115456368912,0.0,4652.0,4652.0,0.2423301766383562,494,False,,False,False,-16.640919068246,OTHER
allofus250k__gvs_sas_af,48083,0.0358412902065179,0.1369511552159938,0.0,1.0,0.0,0.24234593385122039,3839,False,,True,False,4.882588568497777,OTHER
aloft__tolerant,60,0.08369416666666667,0.09880577982290524,0.0037,0.42845,0.04255,0.9990545672281487,59,False,,True,False,1.7935337032056873,OTHER
aloft__recessive,60,0.5692716666666668,0.29649277170808275,0.0415,0.9735,0.608475,0.9990545672281487,59,False,,True,False,-0.3300987099441504,OTHER
aloft__dominant,60,0.3470341666666667,0.30683080973784,0.0228,0.9508,0.262525,0.9990545672281487,59,False,,True,False,0.7429965898535361,OTHER
alphamissense__am_pathogenicity,59968,0.4041354822572038,0.3751298901891582,0.0034,1.0,0.1791,0.0550714589603391,8717,False,,True,False,0.6151932733809465,SCORE
arrvars__lqt,88,7.3977272727272725,11.10921722800566,0.0,48.0,3.0,0.9986133652679514,24,False,,False,False,1.9927185262881846,OTHER
arrvars__unaff,76,5.2105263157894735,21.51979912513044,0.0,183.0,1.0,0.9988024518223216,14,False,,False,False,7.6251745826647985,OTHER
arrvars__brs_penetrance,65,0.2782458797076923,0.2301200900466274,0.006795054,0.797788726,0.225953588,0.9989757811638278,65,False,,True,False,0.4268282572565871,OTHER
arrvars__lqt_penetrance,153,0.4494832106636218,0.3400507676546306,0.0002724046432814,0.944517727945426,0.5270545529999999,0.9975891464317791,153,False,,True,False,-0.128929618860941,OTHER
bayesdel__bayesdel_addAF_score,62702,-0.11436189225458199,0.45192838526665524,-1.08361,0.743354,-0.2457065,0.011991238989647511,60747,False,,False,True,0.2721576781734042,SCORE
bayesdel__bayesdel_addAF_rankscore,62702,0.3837050500781475,0.4063198517827351,0.0,0.99986,0.146295,0.011991238989647511,25176,False,,True,False,0.400393136962608,SCORE01
bayesdel__bayesdel_noAF_score,62702,-0.10853194809963287,0.46177453840130445,-1.23925,0.83,-0.204013,0.011991238989647511,60878,False,,False,True,0.2133098103731542,SCORE
bayesdel__bayesdel_noAF_rankscore,62702,0.5410296921948263,0.3360158142372596,0.0,0.99986,0.5426599999999999,0.011991238989647511,34613,False,,True,False,-0.10155870261170956,SCORE01
brca1_func_assay__score,183,-1.7435136372109834,0.9615256619257337,-3.701162377,0.8598856627,-1.887430163,0.9971164300458535,183,False,,False,True,0.8493224925538018,OTHER
cadd__score,63248,2.536423545582469,1.5867650535356443,-2.928532,13.19907,2.806327,0.003387800765800545,62766,False,,False,True,-0.42342654169242605,SCORE
cadd__phred,63248,19.894141269289147,9.20284193196264,0.001,63.0,23.0,0.003387800765800545,6821,False,,False,False,-0.8227908983595819,SCORE
cadd_exome__score,63137,2.5376063871897614,1.5850286117762062,-2.928532,13.19907,2.808109,0.005136851393725478,62655,False,,False,True,-0.4267814561289002,SCORE
cadd_exome__phred,63137,19.90397500673139,9.191097485188465,0.001,63.0,23.0,0.005136851393725478,6804,False,,False,False,-0.8261235467844925,SCORE
cancer_genome_interpreter__resistant,37,0.40540540540540543,0.7622867446578624,0.0,3.0,0.0,0.999416983124025,4,False,,False,False,1.849596766212983,OTHER
cancer_genome_interpreter__responsive,37,1.3243243243243243,1.2704779077631039,0.0,5.0,1.0,0.999416983124025,6,False,,False,False,0.9365502049220681,OTHER
cancer_genome_interpreter__other,37,0.21621621621621623,0.7123956116565481,0.0,3.0,0.0,0.999416983124025,3,False,,False,False,3.409649522075559,OTHER
cardioboost__cardiomyopathy,822,0.8065884683058495,0.30694452980658893,0.0003786024669923,0.999856441510332,0.963614307161889,0.987047571025637,806,False,,True,False,-1.6753938496082112,OTHER
cardioboost__arrhythmias,329,0.8517916230062375,0.3402663215763564,2.840976167e-07,0.999999408194697,0.9996566051975948,0.9948158769676819,326,False,,True,False,-2.0263179912185536,OTHER
ccr__pct,4325,95.94994106872971,3.0600180916916546,90.007058899,99.9970283,96.37427957,0.9318500543623843,1499,False,,False,False,-0.32089156735666524,CONS_RAW
ccr__syn_density,4325,0.07095445086705203,0.04471255720891196,0.0,0.3,0.066,0.9318500543623843,174,False,,True,False,1.0276204775311215,CONS_RAW
ccr__cpg,4325,0.056749132947976885,0.06102101670305641,0.0,0.36,0.04,0.9318500543623843,33,False,,True,False,1.3496301756685367,CONS_RAW
ccr__cov_score,4325,64.6470843930636,42.01423049726252,28.71,333.13,49.53,0.9318500543623843,959,False,,False,False,2.1610156931336704,CONS_RAW
ccr__resid,4325,7.461863815028901,5.232344442603808,3.165,40.662,5.467,0.9318500543623843,1217,False,,False,False,2.346181890708126,CONS_RAW
ccr__resid_pct,4325,20.36137419499399,11.155033456959398,10.791301888,88.002426138,16.660542175,0.9318500543623843,1309,False,,False,False,2.1740520751962675,CONS_RAW
cedar__epi_id,70,1504233.5428571429,442380.10838590737,551.0,2150879.0,1402689.5,0.9988969950995068,66,False,,False,False,-0.6994278825338768,OTHER
cedar__pubmed_id,70,31309550.314285714,4287962.897343112,17294448.0,35636066.0,32545055.0,0.9988969950995068,34,False,,False,False,-1.6311121498886718,OTHER
chasmplus__pval,62696,0.38132577952633345,0.2658927153651458,0.0,1.0,0.353,0.012085782266832643,662,False,,True,False,0.31381923464891676,OTHER
chasmplus__score,62696,0.0996316670919995,0.12996801517415493,0.0,0.948,0.056,0.012085782266832643,897,False,,True,False,3.0387409924734303,OTHER
chasmplus_ACC__pval,62696,0.37909817210667357,0.21513018880181903,0.0,1.0,0.364,0.012085782266832643,276,False,,True,False,0.30046065506349,OTHER
chasmplus_ACC__score,62696,0.044050976138828635,0.050090090155966445,0.0,0.74,0.033,0.012085782266832643,513,False,,True,False,6.041563680629941,OTHER
chasmplus_BLCA__pval,62696,0.41094682745422356,0.26760905065976687,0.0,1.0,0.402,0.012085782266832643,451,False,,True,False,0.20038655459098212,OTHER
chasmplus_BLCA__score,62696,0.06313771213474545,0.08804479398783312,0.0,0.913,0.036,0.012085782266832643,746,False,,True,False,4.048273434681095,OTHER
chasmplus_BRCA__pval,62696,0.4139062138216154,0.2603509281826949,0.0,1.0,0.403,0.012085782266832643,439,False,,True,False,0.16331143111818897,OTHER
chasmplus_BRCA__score,62696,0.06137831759601889,0.09278669167550127,0.0,0.919,0.035,0.012085782266832643,780,False,,True,False,4.635912446586741,OTHER
chasmplus_CESC__pval,62696,0.4050012221529284,0.25672348081575136,0.0,1.0,0.395,0.012085782266832643,427,False,,True,False,0.20171430144880723,OTHER
chasmplus_CESC__score,62696,0.05470128875845349,0.07011258917819772,0.0,0.911,0.034,0.012085782266832643,647,False,,True,False,4.352207428585369,OTHER
chasmplus_CHOL__pval,62696,0.3925248437061375,0.19361885358123185,0.0,1.0,0.384,0.012085782266832643,205,False,,True,False,0.2578682093321835,OTHER
chasmplus_CHOL__score,62696,0.03862653119816257,0.027875307735883464,0.0,0.867,0.033,0.012085782266832643,300,False,,True,False,3.878827217417162,OTHER
chasmplus_COAD__pval,62696,0.3943785882191846,0.24519594456376295,0.0,1.0,0.371,0.012085782266832643,493,False,,True,False,0.30488914734980277,OTHER
chasmplus_COAD__score,62696,0.05410061247926502,0.07546387575632393,0.0,0.918,0.034,0.012085782266832643,701,False,,True,False,4.931774722701024,OTHER
chasmplus_DLBC__pval,62696,0.3944681251818298,0.2135162447215431,0.0,1.0,0.377,0.012085782266832643,264,False,,True,False,0.2764368061188315,OTHER
chasmplus_DLBC__score,62696,0.041117758708689556,0.041421122391036735,0.0,0.603,0.032,0.012085782266832643,450,False,,True,False,4.671488163907034,OTHER
chasmplus_ESCA__pval,62696,0.3748645217956489,0.23570926268209086,0.0,1.0,0.353,0.012085782266832643,430,False,,True,False,0.34519104187846644,OTHER
chasmplus_ESCA__score,62696,0.05054863149164221,0.06918726064248715,0.0,0.925,0.033,0.012085782266832643,660,False,,True,False,5.634852775967858,OTHER
chasmplus_GBM__pval,62696,0.37051119479871125,0.2252246460505142,0.0,1.0,0.345,0.012085782266832643,395,False,,True,False,0.40242924308938094,OTHER
chasmplus_GBM__score,62696,0.05072893007528391,0.07724442839006623,0.0,0.916,0.033,0.012085782266832643,701,False,,True,False,6.15261382613504,OTHER
chasmplus_HNSC__pval,62696,0.3897788612555824,0.2587858940661574,0.0,1.0,0.368,0.012085782266832643,466,False,,True,False,0.30284880072035425,OTHER
chasmplus_HNSC__score,62696,0.05997473523031773,0.08258613215129824,0.0,0.937,0.036,0.012085782266832643,744,False,,True,False,4.725291089539006,OTHER
chasmplus_KICH__pval,62696,0.4013514045872144,0.1938939584486637,0.0,1.0,0.39,0.012085782266832643,225,False,,True,False,0.25826201722509134,OTHER
chasmplus_KICH__score,62696,0.0378435625877249,0.0425054508613734,0.0,0.656,0.031,0.012085782266832643,421,False,,True,False,8.099118118596575,OTHER
chasmplus_KIRC__pval,62696,0.4088222230317723,0.24836297085946424,0.0,1.0,0.393,0.012085782266832643,412,False,,True,False,0.19676443038897026,OTHER
chasmplus_KIRC__score,62696,0.05708359384968738,0.07315445859780793,0.0,0.887,0.038,0.012085782266832643,662,False,,True,False,4.552540340094072,OTHER
chasmplus_KIRP__pval,62696,0.4274036248149802,0.24623592346944984,0.0,1.0,0.425,0.012085782266832643,386,False,,True,False,0.08578906855820904,OTHER
chasmplus_KIRP__score,62696,0.05201874122751053,0.05703324458404098,0.0,0.895,0.036,0.012085782266832643,517,False,,True,False,4.090895653574451,OTHER
chasmplus_LAML__pval,62696,0.39005588504529787,0.21867189540036577,0.0,1.0,0.378,0.012085782266832643,270,False,,True,False,0.27069026021751263,OTHER
chasmplus_LAML__score,62696,0.04628768980477225,0.04468794780994014,0.0,0.876,0.036,0.012085782266832643,467,False,,True,False,5.768279435362251,OTHER
chasmplus_LGG__pval,62696,0.40112278898334824,0.22612840774124593,0.0,1.0,0.386,0.012085782266832643,398,False,,True,False,0.2877902654149881,OTHER
chasmplus_LGG__score,62696,0.050427969886436136,0.07276189612418059,0.0,0.89,0.033,0.012085782266832643,676,False,,True,False,5.780049418397637,OTHER
chasmplus_LIHC__pval,62696,0.3923223948896261,0.25309346423356716,0.0,1.0,0.374,0.012085782266832643,411,False,,True,False,0.2969158876869611,OTHER
chasmplus_LIHC__score,62696,0.055660839606992474,0.07502279485517092,0.0,0.93,0.035,0.012085782266832643,688,False,,True,False,4.901862894784913,OTHER
chasmplus_LUAD__pval,62696,0.35606671782665567,0.24922212014341277,0.0,1.0,0.322,0.012085782266832643,530,False,,True,False,0.4564108173612626,OTHER
chasmplus_LUAD__score,62696,0.06161825315809622,0.08442069951308025,0.0,0.935,0.038,0.012085782266832643,738,False,,True,False,4.761249281701371,OTHER
chasmplus_LUSC__pval,62696,0.3634848510863532,0.2532393531774588,0.0,1.0,0.335,0.012085782266832643,485,False,,True,False,0.3999306356302259,OTHER
chasmplus_LUSC__score,62696,0.06443934222278933,0.09355476965355529,0.0,0.904,0.037,0.012085782266832643,790,False,,True,False,4.481369357623626,OTHER
chasmplus_MESO__pval,62696,0.4002372040162052,0.20446859189606914,0.0,1.0,0.382,0.012085782266832643,253,False,,True,False,0.29001026105457406,OTHER
chasmplus_MESO__score,62696,0.039448433711879546,0.03931874795924801,0.0,0.69,0.032,0.012085782266832643,456,False,,True,False,5.986551506920185,OTHER
chasmplus_OV__pval,62696,0.400605104991706,0.24770599958465817,0.0,1.0,0.388,0.012085782266832643,424,False,,True,False,0.2556277369519496,OTHER
chasmplus_OV__score,62696,0.05628121411254306,0.0815352339065446,0.0,0.919,0.035,0.012085782266832643,731,False,,True,False,5.2746371064571935,OTHER
chasmplus_PAAD__pval,62696,0.40066010956839354,0.21227414508476808,0.0,1.0,0.383,0.012085782266832643,392,False,,True,False,0.30467113968281523,OTHER
chasmplus_PAAD__score,62696,0.043988308664029606,0.0574911158204585,0.0,0.917,0.032,0.012085782266832643,570,False,,True,False,7.8161674055758725,OTHER
chasmplus_PCPG__pval,62696,0.4091045921111395,0.20058121236200907,0.0,1.0,0.389,0.012085782266832643,232,False,,True,False,0.26124330043693267,OTHER
chasmplus_PCPG__score,62696,0.039208258900089325,0.0461101016569606,0.0,0.819,0.032,0.012085782266832643,430,False,,True,False,8.747163730400858,OTHER
chasmplus_PRAD__pval,62696,0.39265506142018625,0.23654785765213243,0.0,1.0,0.384,0.012085782266832643,374,False,,True,False,0.24354905668937168,OTHER
chasmplus_PRAD__score,62696,0.050065953170856194,0.0617876484938394,0.0,0.859,0.033,0.012085782266832643,599,False,,True,False,4.929499764556497,OTHER
chasmplus_READ__pval,62696,0.38634741710316445,0.21821235572961675,0.0,1.0,0.363,0.012085782266832643,342,False,,True,False,0.375415916582732,OTHER
chasmplus_READ__score,62696,0.04347829207604952,0.05497329622461359,0.0,0.924,0.032,0.012085782266832643,541,False,,True,False,7.552920680773417,OTHER
chasmplus_SARC__pval,62696,0.37917740273063666,0.22160482120221675,0.0,1.0,0.36,0.012085782266832643,325,False,,True,False,0.3678096671018893,OTHER
chasmplus_SARC__score,62696,0.044462437795074645,0.056357617018010606,0.0,0.893,0.032,0.012085782266832643,575,False,,True,False,6.624844499273499,OTHER
chasmplus_SKCM__pval,62696,0.4325126025457764,0.2648323201093388,0.0,1.0,0.422,0.012085782266832643,525,False,,True,False,0.14543177611947772,OTHER
chasmplus_SKCM__score,62696,0.061970556335332404,0.081794362416098,0.0,0.915,0.039,0.012085782266832643,721,False,,True,False,4.470036347714532,OTHER
chasmplus_STAD__pval,62696,0.3802683809365829,0.2535534874439756,0.0,1.0,0.358,0.012085782266832643,458,False,,True,False,0.32781479027947724,OTHER
chasmplus_STAD__score,62696,0.060594551486538216,0.08420968473075381,0.0,0.93,0.036,0.012085782266832643,742,False,,True,False,4.5538881242401406,OTHER
chasmplus_TGCT__pval,62696,0.4054252895081026,0.2052948328618168,0.0,1.0,0.396,0.012085782266832643,224,False,,True,False,0.24287559952279764,OTHER
chasmplus_TGCT__score,62696,0.03994835396197525,0.033758201756347986,0.0,0.91,0.033,0.012085782266832643,318,False,,True,False,6.602240814354885,OTHER
chasmplus_THCA__pval,62696,0.4165975329430905,0.21319036159233845,0.0,1.0,0.414,0.012085782266832643,332,False,,True,False,0.13924414170416954,OTHER
chasmplus_THCA__score,62696,0.044328824805410234,0.05034421320250908,0.0,0.9,0.032,0.012085782266832643,504,False,,True,False,5.351034414616035,OTHER
chasmplus_THYM__pval,62696,0.4276949245246906,0.20210175483207238,0.0,1.0,0.418,0.012085782266832643,262,False,,True,False,0.21076940918349446,OTHER
chasmplus_THYM__score,62696,0.03753427650886819,0.029571902702677323,0.0,0.734,0.031,0.012085782266832643,294,False,,True,False,4.6878680133191635,OTHER
chasmplus_UCEC__pval,62696,0.4389970743048998,0.27100332905924424,0.0,1.0,0.436,0.012085782266832643,607,False,,True,False,0.1049976776846269,OTHER
chasmplus_UCEC__score,62696,0.07613579813704223,0.09813384336328239,0.0,0.927,0.044,0.012085782266832643,788,False,,True,False,3.559851030511268,OTHER
chasmplus_UCS__pval,62696,0.4039195362287865,0.19850733672681578,0.0,1.0,0.386,0.012085782266832643,298,False,,True,False,0.2694167300452217,OTHER
