rank,feature,prefix,kind,transform,imputation,na_fraction,accuracy,f1,recall,precision
1974,AL_127,AL,numeric,significand,median,0.457,0.7467,0.848,0.8548,0.8413
1975,AL_302,AL,numeric,significand,mean,0.3387,0.7467,0.848,0.8548,0.8413
1976,AL_302,AL,numeric,significand,median,0.3387,0.7467,0.848,0.8548,0.8413
1977,AL_319,AL,numeric,raw,mean,0.3387,0.7467,0.848,0.8548,0.8413
1978,AL_333,AL,numeric,sig4figs,mean,0.3387,0.7467,0.848,0.8548,0.8413
1979,AL_333,AL,numeric,sig4figs,median,0.3387,0.7467,0.848,0.8548,0.8413
1980,AL_10,AL,numeric,raw,mean,0.4086,0.7333,0.8462,0.8871,0.8088
1981,AL_10,AL,numeric,raw,median,0.4086,0.7333,0.8462,0.8871,0.8088
1982,AL_10,AL,numeric,sig4figs,mean,0.4086,0.7333,0.8462,0.8871,0.8088
1983,AL_10,AL,numeric,sig4figs,median,0.4086,0.7333,0.8462,0.8871,0.8088
1984,AL_11,AL,numeric,raw,median,0.4086,0.7333,0.8462,0.8871,0.8088
1985,AL_11,AL,numeric,sig4figs,median,0.4086,0.7333,0.8462,0.8871,0.8088
1986,AL_14,AL,numeric,significand,median,0.4086,0.7333,0.8462,0.8871,0.8088
1987,AL_25,AL,numeric,significand,median,0.672,0.7333,0.8462,0.8871,0.8088
1988,AL_61,AL,numeric,raw,median,0.5806,0.7333,0.8462,0.8871,0.8088
1989,AL_61,AL,numeric,sig4figs,median,0.5806,0.7333,0.8462,0.8871,0.8088
1990,AL_100,AL,numeric,raw,mean,0.457,0.7333,0.8462,0.8871,0.8088
1991,AL_100,AL,numeric,sig4figs,mean,0.457,0.7333,0.8462,0.8871,0.8088
1992,AL_109,AL,numeric,significand,mean,0.457,0.7333,0.8462,0.8871,0.8088
1993,AL_109,AL,numeric,significand,median,0.457,0.7333,0.8462,0.8871,0.8088
1994,AL_121,AL,numeric,significand,mean,0.457,0.7333,0.8462,0.8871,0.8088
1995,AL_121,AL,numeric,significand,median,0.457,0.7333,0.8462,0.8871,0.8088
1996,AL_133,AL,numeric,raw,median,0.457,0.7333,0.8462,0.8871,0.8088
1997,AL_133,AL,numeric,sig4figs,median,0.457,0.7333,0.8462,0.8871,0.8088
1998,AL_235,AL,numeric,raw,mean,0.6505,0.7333,0.8462,0.8871,0.8088
1999,AL_235,AL,numeric,raw,median,0.6505,0.7333,0.8462,0.8871,0.8088
2000,AL_235,AL,numeric,sig4figs,mean,0.6505,0.7333,0.8462,0.8871,0.8088
2001,AL_235,AL,numeric,sig4figs,median,0.6505,0.7333,0.8462,0.8871,0.8088
2002,AL_241,AL,numeric,raw,mean,0.6505,0.7333,0.8462,0.8871,0.8088
2003,AL_241,AL,numeric,raw,median,0.6505,0.7333,0.8462,0.8871,0.8088
2004,AL_275,AL,numeric,significand,mean,0.6505,0.7333,0.8462,0.8871,0.8088
2005,AL_275,AL,numeric,significand,median,0.6505,0.7333,0.8462,0.8871,0.8088
2006,AL_318,AL,numeric,sig4figs,mean,0.3387,0.7333,0.8462,0.8871,0.8088
2007,AL_318,AL,numeric,sig4figs,median,0.3387,0.7333,0.8462,0.8871,0.8088
2008,AL_15,AL,numeric,raw,median,0.4086,0.7333,0.8438,0.871,0.8182
2009,AL_148,AL,numeric,raw,mean,0.457,0.7333,0.8438,0.871,0.8182
2010,AL_148,AL,numeric,raw,median,0.457,0.7333,0.8438,0.871,0.8182
2011,AL_148,AL,numeric,sig4figs,mean,0.457,0.7333,0.8438,0.871,0.8182
2012,AL_148,AL,numeric,sig4figs,median,0.457,0.7333,0.8438,0.871,0.8182
2013,AL_154,AL,numeric,raw,mean,0.457,0.7333,0.8438,0.871,0.8182
2014,AL_154,AL,numeric,sig4figs,mean,0.457,0.7333,0.8438,0.871,0.8182
2015,AL_157,AL,numeric,significand,mean,0.457,0.7333,0.8438,0.871,0.8182
2016,AL_157,AL,numeric,significand,median,0.457,0.7333,0.8438,0.871,0.8182
2017,AL_296,AL,numeric,sig4figs,mean,0.3387,0.7333,0.8438,0.871,0.8182
2018,AL_296,AL,numeric,sig4figs,median,0.3387,0.7333,0.8438,0.871,0.8182
2019,AL_318,AL,numeric,raw,mean,0.3387,0.7333,0.8438,0.871,0.8182
2020,AL_318,AL,numeric,raw,median,0.3387,0.7333,0.8438,0.871,0.8182
2021,AL_331,AL,numeric,sig4figs,median,0.3387,0.7333,0.8438,0.871,0.8182
2022,EK_8,EK,numeric,raw,median,0.0296,0.7333,0.8438,0.871,0.8182
2023,AL_14,AL,numeric,raw,median,0.4086,0.7333,0.8413,0.8548,0.8281
2024,AL_14,AL,numeric,sig4figs,median,0.4086,0.7333,0.8413,0.8548,0.8281
2025,AL_323,AL,numeric,significand,median,0.3387,0.7333,0.8413,0.8548,0.8281
2026,AL_61,AL,numeric,raw,mean,0.5806,0.72,0.8372,0.871,0.806
2027,AL_61,AL,numeric,sig4figs,mean,0.5806,0.72,0.8372,0.871,0.806
2028,AL_100,AL,numeric,raw,median,0.457,0.72,0.8372,0.871,0.806
2029,AL_100,AL,numeric,sig4figs,median,0.457,0.72,0.8372,0.871,0.806
2030,AL_117,AL,numeric,raw,mean,0.457,0.72,0.8372,0.871,0.806
2031,AL_117,AL,numeric,sig4figs,mean,0.457,0.72,0.8372,0.871,0.806
2032,AL_117,AL,numeric,sig4figs,median,0.457,0.72,0.8372,0.871,0.806
2033,AL_174,AL,numeric,significand,mean,0.457,0.72,0.8372,0.871,0.806
2034,AL_174,AL,numeric,significand,median,0.457,0.72,0.8372,0.871,0.806
2035,AL_247,AL,numeric,significand,mean,0.6505,0.72,0.8372,0.871,0.806
2036,AL_247,AL,numeric,significand,median,0.6505,0.72,0.8372,0.871,0.806
2037,AL_329,AL,numeric,raw,mean,0.3387,0.72,0.8372,0.871,0.806
2038,AL_329,AL,numeric,raw,median,0.3387,0.72,0.8372,0.871,0.806
2039,AL_329,AL,numeric,sig4figs,mean,0.3387,0.72,0.8372,0.871,0.806
2040,AL_329,AL,numeric,sig4figs,median,0.3387,0.72,0.8372,0.871,0.806
2041,AL_109,AL,numeric,raw,median,0.457,0.72,0.8346,0.8548,0.8154
2042,AL_109,AL,numeric,sig4figs,median,0.457,0.72,0.8346,0.8548,0.8154
2043,AL_298,AL,numeric,significand,mean,0.3387,0.72,0.8346,0.8548,0.8154
2044,AL_311,AL,numeric,raw,mean,0.3387,0.72,0.8346,0.8548,0.8154
2045,AL_311,AL,numeric,sig4figs,mean,0.3387,0.72,0.8346,0.8548,0.8154
2046,AL_331,AL,numeric,raw,mean,0.3387,0.72,0.8346,0.8548,0.8154
2047,AL_331,AL,numeric,raw,median,0.3387,0.72,0.8346,0.8548,0.8154
2048,AL_331,AL,numeric,sig4figs,mean,0.3387,0.72,0.8346,0.8548,0.8154
2049,EK_8,EK,numeric,significand,median,0.0296,0.72,0.8346,0.8548,0.8154
2050,AL_12,AL,numeric,raw,mean,0.4086,0.72,0.832,0.8387,0.8254
2051,AL_12,AL,numeric,sig4figs,mean,0.4086,0.72,0.832,0.8387,0.8254
2052,AL_311,AL,numeric,raw,median,0.3387,0.72,0.832,0.8387,0.8254
2053,AL_311,AL,numeric,sig4figs,median,0.3387,0.72,0.832,0.8387,0.8254
2054,AL_11,AL,numeric,raw,mean,0.4086,0.7067,0.8281,0.8548,0.803
2055,AL_11,AL,numeric,sig4figs,mean,0.4086,0.7067,0.8281,0.8548,0.803
2056,AL_318,AL,numeric,significand,mean,0.3387,0.7067,0.8197,0.8065,0.8333
2057,AL_323,AL,numeric,sig4figs,median,0.3387,0.6933,0.8189,0.8387,0.8
2058,AL_157,AL,numeric,raw,mean,0.457,0.6933,0.816,0.8226,0.8095
2059,AL_157,AL,numeric,sig4figs,mean,0.457,0.6933,0.816,0.8226,0.8095
2060,AL_298,AL,numeric,significand,median,0.3387,0.6933,0.816,0.8226,0.8095
2061,AL_323,AL,numeric,raw,median,0.3387,0.6933,0.816,0.8226,0.8095
2062,AL_323,AL,numeric,sig4figs,mean,0.3387,0.6933,0.816,0.8226,0.8095
2063,AL_157,AL,numeric,raw,median,0.457,0.6933,0.813,0.8065,0.8197
2064,AL_157,AL,numeric,sig4figs,median,0.457,0.6933,0.813,0.8065,0.8197
2065,AL_318,AL,numeric,significand,median,0.3387,0.6933,0.8099,0.7903,0.8305
2066,AL_323,AL,numeric,raw,mean,0.3387,0.6933,0.8099,0.7903,0.8305
